time,motorStatePos_0,motorStateVel_0,motorAction_0,motorStateCur_0
1769687355.226588,2.549170,3.397930,1.856380,0.140608
1769687355.246599,2.716763,3.318582,1.956151,0.024694
1769687355.266865,2.876302,3.077486,2.052794,-0.099284
1769687355.287066,3.025486,2.873623,2.146153,-0.116418
1769687355.306714,3.163931,2.681966,2.236080,0.022678
1769687355.326587,3.293557,2.495804,2.322432,0.059971
1769687355.346515,3.412445,2.243721,2.405069,0.027718
1769687355.366847,3.520594,2.085025,2.483859,-0.084165
1769687355.386850,3.618772,1.860409,2.558678,-0.060979
1769687355.406565,3.705060,1.643727,2.629404,0.102304
1769687355.426872,3.780995,1.414227,2.695925,-0.113394
1769687355.446466,3.846574,1.159093,2.758135,0.106336
1769687355.466348,3.901798,1.022370,2.815934,0.099280
1769687355.486648,3.947819,0.869777,2.869230,0.116415
1769687355.506800,3.984253,0.656147,2.917937,-0.015623
1769687355.526988,4.011099,0.469375,2.961977,-0.070054
1769687355.546643,4.029507,0.318003,3.001281,-0.049892
1769687355.566794,4.041779,0.143437,3.035784,0.078114
1769687355.586810,4.044080,-0.051881,3.065434,0.044852
1769687355.606695,4.039094,-0.155034,3.090180,-0.047876
1769687355.626692,4.031808,-0.144658,3.109984,-0.155727
1769687355.646691,4.025672,-0.095217,3.124815,-0.188988
1769687355.666651,4.022221,-0.046388,3.134648,-0.185965
1769687355.686898,4.021837,-0.026857,3.139469,-0.131537
1769687355.706843,4.022221,0.021362,3.139268,-0.086181
1769687355.726563,4.022221,0.008545,3.134047,-0.099284
1769687355.746586,4.022221,0.001831,3.123814,-0.095252
1769687355.766410,4.022221,-0.046388,3.108585,-0.078117
1769687355.786481,4.022221,0.008545,3.088385,-0.095252
1769687355.806668,4.022221,0.018311,3.063246,-0.083157
1769687355.827154,4.022221,0.004883,3.033207,-0.113394
1769687355.846773,4.022221,0.014648,2.998318,-0.128513
1769687355.866884,4.021837,-0.036622,2.958634,-0.124482
1769687355.886903,4.021837,-0.010376,2.914218,-0.151695
1769687355.906543,4.021837,0.020752,2.865142,-0.185965
1769687355.926695,4.021837,0.005493,2.811484,-0.182941
1769687355.946700,4.021837,0.029907,2.753329,-0.226282
1769687355.966773,4.021070,-0.036012,2.690771,-0.254503
1769687355.987250,4.019919,-0.038453,2.623910,-0.252487
1769687356.007321,4.017235,-0.070193,2.552852,-0.255511
1769687356.026760,4.011866,-0.108036,2.477712,-0.228297
1769687356.046733,4.001512,-0.271004,2.398610,-0.102307
1769687356.066766,3.983486,-0.427259,2.315671,-0.295828
1769687356.086846,3.958559,-0.568866,2.229029,-0.202091
1769687356.106853,3.926727,-0.725120,2.138823,-0.380497
1769687356.126648,3.887993,-0.841701,2.045196,-0.239385
1769687356.147040,3.840438,-1.018708,1.948298,-0.251480
1769687356.167064,3.785597,-1.148716,1.848284,-0.269622
1769687356.187160,3.721935,-1.347698,1.745314,-0.411742
1769687356.207131,3.649068,-1.546068,1.639553,-0.211163
1769687356.226672,3.567765,-1.735282,1.531170,-0.409726
1769687356.246529,3.478024,-1.928159,1.420339,-0.403679
1769687356.266433,3.379080,-2.052065,1.307236,-0.397631
1769687356.286749,3.271314,-2.249215,1.192042,-0.423837
1769687356.306294,3.155111,-2.352977,1.074942,-0.209147
1769687356.326291,3.029705,-2.581255,0.956123,-0.399647
1769687356.346598,2.896628,-2.772301,0.835775,-0.188988
1769687356.366890,2.754730,-2.870570,0.714090,-0.210155
1769687356.386991,2.607080,-3.012177,0.591263,-0.273654
1769687356.406859,2.452527,-3.197119,0.467491,-0.221242
1769687356.427332,2.290687,-3.317362,0.342971,-0.267606
1769687356.446772,2.124628,-3.431501,0.217902,-0.411742
1769687356.466318,1.953968,-3.488265,0.092485,-0.198060
1769687356.486696,1.778705,-3.581653,-0.033080,-0.401663
1769687356.506992,1.598457,-3.628041,-0.158592,-0.171854
1769687356.527044,1.415524,-3.716544,-0.283850,-0.300868
1769687356.546870,1.230290,-3.744621,-0.408655,-0.383521
1769687356.566309,1.045439,-3.810542,-0.532806,-0.210155
1769687356.587168,0.859056,-3.754387,-0.656104,-0.132545
1769687356.607108,0.671521,-3.761101,-0.778354,-0.304899
1769687356.627050,0.485136,-3.704947,-0.899359,-0.295828
1769687356.646884,0.301053,-3.705558,-1.018925,-0.084165
1769687356.667124,0.119270,-3.636585,-1.136862,-0.195036
1769687356.687104,-0.062128,-3.590808,-1.252981,-0.237369
1769687356.706280,-0.238158,-3.483993,-1.367096,-0.062995
1769687356.726296,-0.411503,-3.481551,-1.479025,-0.214186
1769687356.746396,-0.581397,-3.370464,-1.588588,-0.103315
1769687356.766625,-0.747455,-3.311259,-1.695611,-0.061987
1769687356.787001,-0.908528,-3.146459,-1.799922,-0.132545
1769687356.806905,-1.063848,-3.057954,-1.901354,-0.222250
1769687356.827033,-1.213416,-2.957854,-1.999746,-0.197052
1769687356.846437,-1.355697,-2.806482,-2.094940,-0.099284
1769687356.866272,-1.491842,-2.646565,-2.186784,0.076098
1769687356.886317,-1.621467,-2.477492,-2.275130,-0.104323
1769687356.906942,-1.744956,-2.442092,-2.359837,0.017639
1769687356.926931,-1.862310,-2.284005,-2.440771,-0.141616
1769687356.946698,-1.970458,-2.086855,-2.517801,-0.088197
1769687356.966856,-2.072088,-1.951354,-2.590805,-0.049892
1769687356.986738,-2.166430,-1.837214,-2.659665,-0.106339
1769687357.006543,-2.251953,-1.607105,-2.724272,-0.056947
1769687357.026883,-2.330188,-1.469772,-2.784522,0.106336
1769687357.046948,-2.401137,-1.353191,-2.840319,-0.032757
1769687357.068999,-2.465182,-1.194495,-2.891574,-0.061987
1769687357.087618,-2.521175,-1.072420,-2.938204,0.002520
1769687357.106966,-2.569880,-0.910672,-2.980135,0.007559
1769687357.126589,-2.611298,-0.767236,-3.017301,-0.040821
1769687357.146431,-2.645431,-0.633564,-3.049641,0.017639
1769687357.166483,-2.673043,-0.491349,-3.077103,0.039813
1769687357.186312,-2.693753,-0.361339,-3.099645,0.037797
1769687357.206645,-2.708326,-0.264291,-3.117230,-0.047876
1769687357.226599,-2.714462,-0.058596,-3.129829,-0.020662
1769687357.246845,-2.713312,0.037231,-3.137423,0.022678
1769687357.266692,-2.709093,0.105593,-3.140000,0.023686
1769687357.287354,-2.702957,0.170903,-3.137554,0.061987
1769687357.306796,-2.694520,0.141606,-3.130092,0.140608
1769687357.326762,-2.686849,0.128789,-3.117623,0.213179
1769687357.346747,-2.683014,0.004883,-3.100168,0.208139
1769687357.366588,-2.682631,-0.015259,-3.077756,0.180925
1769687357.386597,-2.683398,0.017090,-3.050421,0.136577
1769687357.406548,-2.683398,-0.033571,-3.018208,0.135569
1769687357.426528,-2.683398,0.032959,-2.981169,0.157743
1769687357.446301,-2.683398,-0.009155,-2.939361,0.182941
1769687357.466421,-2.683398,-0.002441,-2.892853,0.202091
1769687357.486582,-2.683398,0.064089,-2.841718,0.217210
1769687357.506783,-2.683398,0.011597,-2.786039,0.227289
1769687357.526680,-2.683014,0.040896,-2.725904,0.265590
1769687357.546867,-2.682631,-0.018311,-2.661410,0.292804
1769687357.566601,-2.682247,0.038452,-2.592659,0.310947
1769687357.586676,-2.681480,0.046389,-2.519763,0.341184
1769687357.606641,-2.678412,0.147710,-2.442836,0.296836
1769687357.626818,-2.672276,0.186162,-2.362003,0.253495
1769687357.646643,-2.660387,0.312510,-2.277392,0.157743
1769687357.666685,-2.640445,0.440688,-2.189139,0.342192
1769687357.686954,-2.613983,0.589008,-2.097385,0.252487
1769687357.706712,-2.579851,0.739157,-2.002277,0.438956
1769687357.726624,-2.537282,0.911894,-1.903967,0.410734
1769687357.746868,-2.486659,1.107211,-1.802612,0.414766
1769687357.766955,-2.426832,1.293986,-1.698374,0.377470
1769687357.787036,-2.356650,1.471603,-1.591420,0.264582
1769687357.806981,-2.277648,1.663258,-1.481921,0.435932
1769687357.826357,-2.189441,1.841488,-1.370052,0.451051
1769687357.846655,-2.091263,2.086856,-1.255992,0.400655
1769687357.866845,-1.982731,2.269356,-1.139923,0.457099
1769687357.886946,-1.865761,2.445753,-1.022031,0.376462
1769687357.906772,-1.739587,2.657552,-0.902505,0.478265
1769687357.926878,-1.603826,2.830286,-0.781536,0.265590
1769687357.946667,-1.460395,2.978606,-0.659316,0.256519
1769687357.966750,-1.308142,3.104954,-0.536042,0.264582
1769687357.986729,-1.147836,3.317361,-0.411911,0.379485
1769687358.006638,-0.980627,3.416243,-0.287121,0.406703
1769687358.026805,-0.806515,3.596911,-0.161872,0.215194
1769687358.046224,-0.625499,3.671987,-0.036364,0.371422
1769687358.066674,-0.439882,3.822138,0.089202,0.382509
1769687358.087053,-0.247362,3.881345,0.214625,0.308931
1769687358.106947,-0.049472,3.975341,0.339706,0.262567
1769687358.126627,0.146883,4.021728,0.464243,0.239385
1769687358.146606,0.348991,4.077272,0.588037,0.262567
1769687358.166788,0.553784,4.113286,0.710891,0.300868
1769687358.186895,0.760110,4.134037,0.832608,0.291796
1769687358.206853,0.965671,4.101076,0.952994,0.251480
1769687358.226737,1.171230,4.104741,1.071856,0.153711
1769687358.246607,1.374489,4.027224,1.189003,0.124478
1769687358.266599,1.575063,3.931394,1.304249,0.107343
1769687358.286541,1.771802,3.902707,1.417409,0.095248
1769687358.306688,1.964706,3.822138,1.528302,0.147664
1769687358.327310,2.153775,3.680532,1.636751,0.189996
1769687358.346858,2.386948,3.571887,1.742583,-0.041829
1769687358.366921,2.507751,3.422346,1.845628,0.186973
1769687358.386638,2.673426,3.280740,1.945721,-0.013607
1769687358.406338,2.830281,3.064058,2.042702,-0.107347
1769687358.426270,2.978699,2.897427,2.136417,-0.099284
1769687358.446241,3.117145,2.711875,2.226715,-0.000504
1769687358.466451,3.246386,2.491531,2.313452,0.082145
1769687358.486705,3.366424,2.266915,2.396489,-0.020662
1769687358.506426,3.474957,2.105167,2.475693,-0.134561
1769687358.526728,3.574285,1.860409,2.550939,-0.157743
1769687358.546659,3.662492,1.645558,2.622104,-0.001512
1769687358.566711,3.740343,1.522262,2.689076,0.052916
1769687358.586668,3.808224,1.328166,2.751748,0.024694
1769687358.606199,3.866133,1.127963,2.810019,-0.083157
1769687358.626291,3.914839,0.855739,2.863796,-0.068038
1769687358.646541,3.954340,0.726340,2.912994,0.079122
1769687358.666605,3.985404,0.568254,2.957532,0.001512
1769687358.686632,4.007264,0.330820,2.997341,-0.009575
1769687358.706987,4.020303,0.192266,3.032357,-0.102307
1769687358.726749,4.028357,0.175176,3.062522,-0.077109
1769687358.746741,4.032575,0.026245,3.087790,-0.026710
1769687358.766894,4.032191,-0.017090,3.108120,-0.053924
1769687358.786191,4.031041,-0.016479,3.123479,-0.108355
1769687358.806652,4.031041,0.040896,3.133843,-0.107347
1769687358.826814,4.030657,-0.044557,3.139195,-0.092228
1769687358.846766,4.031041,-0.007324,3.139527,-0.096260
1769687358.866603,4.031041,-0.021974,3.134838,-0.083157
1769687358.886754,4.031041,0.019531,3.125136,-0.092228
1769687358.906577,4.031041,-0.006104,3.110435,-0.078117
1769687358.926652,4.031041,0.007324,3.090761,-0.099284
1769687358.946597,4.031041,0.028076,3.066143,-0.132545
1769687358.966855,4.031041,0.031738,3.036622,-0.110371
1769687358.986730,4.030657,-0.037843,3.002245,-0.121458
1769687359.006797,4.030657,-0.017090,2.963066,-0.138592
1769687359.026697,4.030274,-0.012207,2.919149,-0.151695
1769687359.046694,4.029891,-0.025026,2.870563,-0.170846
1769687359.066605,4.028740,-0.018921,2.817386,-0.187981
1769687359.086645,4.026823,-0.069582,2.759704,-0.223258
1769687359.106730,4.023755,-0.080569,2.697608,-0.259543
1769687359.126976,4.019536,-0.080569,2.631198,-0.241400
1769687359.147020,4.014167,-0.163579,2.560580,-0.239385
1769687359.166314,4.005347,-0.206915,2.485867,-0.176893
1769687359.186347,3.991539,-0.329599,2.407179,-0.162783
1769687359.207185,3.969297,-0.468764,2.324641,-0.314978
1769687359.226840,3.942451,-0.551775,2.238385,-0.179917
1769687359.246804,3.907936,-0.747703,2.148550,-0.240392
1769687359.266685,3.867284,-0.841701,2.055278,-0.335140
1769687359.286776,3.818579,-1.021149,1.958719,-0.341188
1769687359.306915,3.762587,-1.230507,1.859028,-0.307923
1769687359.326810,3.698157,-1.372112,1.756365,-0.178909
1769687359.346774,3.625674,-1.505173,1.650892,-0.404687
1769687359.366534,3.544754,-1.764580,1.542778,-0.197052
1769687359.386327,3.455013,-1.878719,1.432198,-0.243416
1769687359.406410,3.357219,-2.002624,1.319327,-0.301876
1769687359.426784,3.250604,-2.185736,1.204347,-0.234345
1769687359.446710,3.134786,-2.381665,1.087440,-0.371426
1769687359.466179,3.012446,-2.559283,0.968794,-0.312963
1769687359.486484,2.881671,-2.655721,0.848599,-0.413758
1769687359.506704,2.742458,-2.800379,0.727046,-0.320018
1769687359.526752,2.596725,-2.963347,0.604331,-0.220234
1769687359.546678,2.444090,-3.075656,0.480650,-0.293812
1769687359.566653,2.285702,-3.211768,0.356200,-0.359330
1769687359.586936,2.121943,-3.348491,0.231180,-0.400655
1769687359.606804,1.952818,-3.402814,0.105790,-0.221242
1769687359.626754,1.781006,-3.501084,-0.019769,-0.374449
1769687359.646827,1.604977,-3.499863,-0.145296,-0.195036
1769687359.666684,1.426646,-3.588367,-0.270591,-0.365378
1769687359.686914,1.244479,-3.611560,-0.395453,-0.235353
1769687359.706854,1.060014,-3.656728,-0.519682,-0.153711
1769687359.726484,0.877081,-3.665884,-0.643081,-0.305907
1769687359.746254,0.693764,-3.666494,-0.765451,-0.201084
1769687359.766271,0.510831,-3.655508,-0.886597,-0.131537
1769687359.786749,0.328282,-3.660390,-1.006325,-0.305907
1769687359.806782,0.146883,-3.601184,-1.124443,-0.139600
1769687359.826549,-0.031447,-3.577380,-1.240764,-0.193020
1769687359.846745,-0.206710,-3.432112,-1.355100,-0.202091
1769687359.866787,-0.379288,-3.340557,-1.467269,-0.169838
1769687359.886143,-0.548031,-3.325297,-1.577091,-0.077109
1769687359.906612,-0.711789,-3.251442,-1.684392,-0.202091
1769687359.926739,-0.871328,-3.115330,-1.788998,-0.213179
1769687359.946501,-1.025114,-3.054292,-1.890744,-0.113394
1769687359.966654,-1.174298,-2.899868,-1.989465,-0.108355
1769687359.986775,-1.317346,-2.818689,-2.085005,-0.159759
1769687360.006582,-1.455025,-2.694174,-2.177211,-0.093236
1769687360.026712,-1.585034,-2.533036,-2.265935,0.082145
1769687360.046504,-1.708524,-2.453688,-2.351035,-0.175886
1769687360.066801,-1.826643,-2.261422,-2.432374,-0.037797
1769687360.087113,-1.936710,-2.123477,-2.509825,0.117423
1769687360.106929,-2.039490,-1.956847,-2.583261,0.099280
1769687360.126685,-2.134983,-1.789606,-2.652565,0.156735
1769687360.146621,-2.223190,-1.694387,-2.717628,-0.027718
1769687360.166595,-2.303343,-1.541184,-2.778345,-0.066022
1769687360.186705,-2.376592,-1.401410,-2.834619,0.068035
1769687360.206674,-2.442172,-1.240883,-2.886358,0.052916
1769687360.226719,-2.501232,-1.170080,-2.933483,-0.066022
1769687360.246675,-2.552622,-0.987579,-2.975915,-0.082149
1769687360.266903,-2.597109,-0.809962,-3.013589,-0.012599
1769687360.286780,-2.634309,-0.690939,-3.046443,0.156735
1769687360.306169,-2.664990,-0.474257,-3.074425,-0.040821
1769687360.326337,-2.688000,-0.477309,-3.097490,0.098272
1769687360.346560,-2.706408,-0.321665,-3.115602,-0.084165
1769687360.366681,-2.715613,-0.128177,-3.128731,-0.009575
1769687360.386263,-2.717147,0.034790,-3.136856,-0.000504
1769687360.406594,-2.714846,-0.009155,-3.139965,0.071058
1769687360.426767,-2.711777,0.125737,-3.138052,0.033765
1769687360.446537,-2.706025,0.103762,-3.131120,0.056947
1769687360.466166,-2.697588,0.225227,-3.119181,0.122462
1769687360.486473,-2.688000,0.158086,-3.102254,0.218218
1769687360.506827,-2.682247,0.087893,-3.080366,0.258535
1769687360.526929,-2.679179,0.041506,-3.053551,0.201084
1769687360.546620,-2.678796,0.034180,-3.021853,0.178909
1769687360.566491,-2.679179,0.009766,-2.985322,0.166814
1769687360.586424,-2.678796,-0.026246,-2.944017,0.177901
1769687360.606524,-2.679179,-0.002441,-2.898003,0.189996
1769687360.626795,-2.678796,-0.031739,-2.847355,0.214186
1769687360.646555,-2.678796,0.023804,-2.792154,0.242408
1769687360.666775,-2.678412,-0.017090,-2.732487,0.235353
1769687360.686922,-2.677262,0.029297,-2.668450,0.246440
1769687360.707095,-2.674961,0.101321,-2.600145,0.248456
1769687360.726794,-2.670742,0.150151,-2.527683,0.202091
1769687360.746549,-2.661538,0.231330,-2.451178,0.160767
1769687360.766662,-2.645814,0.398571,-2.370753,0.274662
1769687360.786950,-2.623954,0.491958,-2.286536,0.311955
1769687360.806616,-2.596725,0.609150,-2.198663,0.281717
1769687360.826746,-2.562976,0.828884,-2.107273,0.227289
1769687360.846672,-2.522709,0.899687,-2.012514,0.373438
1769687360.866661,-2.474387,1.048005,-1.914535,0.387552
1769687360.886405,-2.419545,1.112704,-1.813496,0.315986
1769687360.906331,-2.355500,1.377606,-1.709555,0.220234
1769687360.926321,-2.283017,1.547289,-1.602881,0.446012
1769687360.946521,-2.201713,1.662648,-1.493644,0.252487
1769687360.966434,-2.112356,1.868954,-1.382017,0.329089
1769687360.986672,-2.014178,2.079532,-1.268181,0.371422
1769687361.006776,-1.907564,2.188787,-1.152316,0.260551
1769687361.026592,-1.792128,2.421339,-1.034609,0.389568
1769687361.046829,-1.669022,2.598956,-0.915247,0.354287
1769687361.066682,-1.537480,2.709434,-0.794421,0.418798
1769687361.086709,-1.397499,2.868741,-0.672325,0.356303
1769687361.106469,-1.250233,3.064668,-0.549154,0.315986
1769687361.126701,-1.094529,3.087864,-0.425104,0.384525
1769687361.146911,-0.933072,3.255715,-0.300374,0.448027
1769687361.166801,-0.764713,3.422956,-0.175165,0.288773
1769687361.186711,-0.591751,3.540146,-0.049675,0.406703
1769687361.206700,-0.413421,3.642690,0.075895,0.195036
1769687361.226174,-0.229337,3.706777,0.201343,0.337153
1769687361.246583,-0.041035,3.748283,0.326469,0.329089
1769687361.267228,0.151102,3.808711,0.451073,0.258535
1769687361.286598,0.346307,3.938718,0.574956,0.200076
1769687361.306473,0.542662,3.958251,0.697919,0.128510
1769687361.326420,0.740552,4.000366,0.819766,0.085169
1769687361.346620,0.939592,3.967407,0.940302,0.065011
1769687361.366456,1.137481,3.967407,1.059334,0.043845
1769687361.386515,1.334220,3.878293,1.176672,0.045860
1769687361.406424,1.529042,3.823359,1.292128,0.040821
1769687361.426718,1.720028,3.819697,1.405518,0.115407
1769687361.446727,1.909098,3.708608,1.516660,0.248456
1769687361.466232,2.090497,3.638418,1.625377,0.053924
1769687361.486275,2.267676,3.462629,1.731494,0.089201
1769687361.506409,2.438337,3.327129,1.834842,0.017639
1769687361.526672,2.602478,3.202002,1.935255,0.186973
1769687361.546617,2.758948,3.032930,2.032574,0.144640
1769687361.566924,2.908133,2.868130,2.126642,0.144640
1769687361.586793,3.045812,2.702110,2.217309,0.128510
1769687361.606673,3.176588,2.569048,2.304430,-0.102307
1769687361.626848,3.296625,2.346873,2.387866,0.124478
1769687361.646656,3.408992,2.140567,2.467483,0.061987
1769687361.666640,3.510623,1.985533,2.543154,0.046868
1769687361.686494,3.603047,1.758478,2.614757,0.160767
1769687361.706552,3.685118,1.527147,2.682179,0.006551
1769687361.726774,3.757985,1.405072,2.745312,0.037797
1769687361.746727,3.821263,1.176183,2.804054,-0.126497
1769687361.766888,3.875337,1.016877,2.858312,-0.135569
1769687361.786609,3.920975,0.870998,2.907998,-0.115410
1769687361.806766,3.957792,0.658588,2.953034,0.013607
1769687361.826956,3.986171,0.518816,2.993347,0.019654
1769687361.846856,4.006497,0.308847,3.028874,0.032757
1769687361.866716,4.018385,0.173955,3.059556,-0.062995
1769687361.886482,4.024521,0.064089,3.085345,-0.057955
1769687361.906324,4.027973,0.093386,3.106200,-0.043845
1769687361.926374,4.027973,0.026855,3.122087,-0.060979
1769687361.946353,4.027973,0.010986,3.132982,-0.076101
1769687361.966465,4.027973,0.000000,3.138866,-0.108355
1769687361.986877,4.027973,0.000000,3.139730,-0.095252
1769687362.006712,4.027589,0.004883,3.135573,-0.082149
